0.000000,4976.000000
60.000000,4889.000000
120.000000,4840.000000
180.000000,4894.000000
240.000000,4868.000000
300.000000,4758.000000
360.000000,4817.000000
420.000000,4961.000000
480.000000,5120.000000
540.000000,4950.000000
600.000000,5186.000000
660.000000,4940.000000
721.000000,5267.000000
781.000000,5219.000000
841.000000,5202.000000
901.000000,5111.000000
961.000000,5309.000000
1021.000000,5247.000000
1081.000000,5242.000000
1141.000000,5222.000000
1201.000000,5318.000000
1261.000000,5346.000000
1321.000000,5278.000000
1381.000000,5455.000000
1441.000000,5384.000000
1501.000000,5544.000000
1561.000000,5358.000000
1621.000000,5499.000000
1681.000000,5590.000000
1741.000000,5429.000000
1801.000000,5439.000000
1862.000000,5476.000000
1922.000000,5554.000000
1982.000000,5473.000000
2042.000000,5554.000000
2102.000000,5714.000000
2162.000000,5686.000000
2222.000000,5719.000000
2282.000000,5608.000000
2342.000000,5566.000000
2402.000000,5558.000000
2462.000000,5539.000000
2522.000000,5601.000000
2582.000000,5651.000000
2642.000000,5762.000000
2702.000000,6060.000000
2762.000000,6139.000000
2822.000000,5655.000000
2882.000000,5794.000000
2942.000000,5636.000000
3002.000000,5678.000000
3062.000000,5787.000000
3123.000000,5901.000000
3183.000000,5774.000000
3243.000000,5796.000000
3303.000000,5690.000000
3363.000000,5748.000000
3423.000000,5739.000000
3483.000000,5948.000000
3543.000000,5695.000000
3603.000000,5981.000000
3663.000000,5931.000000
3723.000000,5957.000000
3783.000000,5932.000000
3843.000000,5994.000000
3903.000000,6045.000000
3963.000000,5944.000000
4023.000000,5894.000000
4083.000000,5808.000000
4143.000000,6113.000000
4203.000000,5856.000000
4263.000000,5844.000000
4324.000000,6112.000000
4384.000000,5933.000000
4444.000000,6092.000000
4504.000000,5994.000000
4564.000000,6053.000000
4624.000000,6073.000000
4684.000000,6167.000000
4744.000000,5940.000000
4804.000000,6034.000000
4864.000000,6132.000000
4924.000000,6115.000000
4984.000000,6192.000000
5044.000000,6005.000000
5104.000000,6151.000000
5164.000000,6138.000000
5224.000000,6217.000000
5284.000000,6205.000000
5344.000000,6211.000000
5404.000000,6016.000000
5464.000000,6251.000000
5525.000000,6094.000000
5585.000000,6109.000000
5645.000000,6057.000000
5705.000000,6119.000000
5765.000000,6198.000000
5825.000000,6294.000000
5885.000000,6113.000000
5945.000000,6151.000000
6005.000000,6153.000000
6065.000000,6293.000000
6125.000000,6236.000000
6185.000000,6216.000000
6245.000000,6239.000000
6305.000000,6302.000000
6365.000000,6173.000000
6425.000000,6227.000000
6485.000000,6195.000000
6545.000000,6199.000000
6605.000000,6349.000000
6665.000000,6173.000000
6725.000000,6268.000000
6785.000000,6362.000000
6846.000000,6367.000000
6906.000000,6243.000000
6966.000000,6227.000000
7026.000000,6245.000000
7086.000000,6190.000000
7146.000000,6384.000000
7206.000000,6293.000000
7266.000000,6674.000000
7326.000000,6256.000000
7386.000000,6337.000000
7446.000000,6319.000000
7506.000000,6249.000000
7566.000000,6432.000000
7626.000000,6477.000000
7686.000000,6304.000000
7746.000000,6377.000000
7806.000000,6442.000000
7866.000000,6401.000000
7926.000000,6314.000000
7986.000000,6402.000000
8046.000000,6349.000000
8107.000000,6436.000000
8167.000000,6533.000000
8227.000000,6424.000000
8287.000000,6545.000000
8347.000000,6469.000000
8407.000000,6625.000000
8467.000000,6372.000000
8527.000000,6526.000000
8587.000000,6526.000000
8647.000000,6410.000000
8707.000000,6503.000000
8767.000000,6581.000000
8827.000000,6573.000000
8887.000000,6448.000000
8947.000000,6421.000000
9007.000000,6430.000000
10652.000000,7489.000000
10712.000000,7257.000000
10772.000000,7207.000000
10832.000000,7193.000000
